"Lat","Long_","County Name","State Name"
31.97496928,-83.43438555,"Wilcox","Georgia"
33.78290391,-82.74286107,"Wilkes","Georgia"
32.80291082,-83.17140684,"Wilkinson","Georgia"
31.55162306,-83.85090513,"Worth","Georgia"
0,0,NA,"Grand Princess"
13.4443,144.7937,NA,"Guam"
19.60121157,-155.5210167,"Hawaii","Hawaii"
21.45803166,-157.9712182,"Honolulu","Hawaii"
21.17882515,-156.9583592,"Kalawao","Hawaii"
22.03935037,-159.5966786,"Kauai","Hawaii"
20.86399628,-156.5689097,"Maui","Hawaii"
0,0,"Out of HI","Hawaii"
0,0,"Unassigned","Hawaii"
43.4526575,-116.2415516,"Ada","Idaho"
44.89333571,-116.4545247,"Adams","Idaho"
42.67002716,-112.2233311,"Bannock","Idaho"
42.28269683,-111.3289238,"Bear Lake","Idaho"
47.21754179,-116.6586851,"Benewah","Idaho"
43.2167288,-112.3978437,"Bingham","Idaho"
43.4085812,-113.9752658,"Blaine","Idaho"
43.98829931,-115.7309284,"Boise","Idaho"
48.29996017,-116.6017932,"Bonner","Idaho"
43.38713372,-111.6161537,"Bonneville","Idaho"
48.76684761,-116.4630179,"Boundary","Idaho"
43.72592209,-113.1735463,"Butte","Idaho"
43.46665742,-114.8065892,"Camas","Idaho"
43.61970148,-116.7095499,"Canyon","Idaho"
42.77149116,-111.5597683,"Caribou","Idaho"
42.28347888,-113.6012409,"Cassia","Idaho"
44.28496071,-112.3505704,"Clark","Idaho"
46.67459924,-115.6622393,"Clearwater","Idaho"
44.24186819,-114.2855494,"Custer","Idaho"
43.3507101,-115.4701578,"Elmore","Idaho"
42.18332217,-111.8149666,"Franklin","Idaho"
44.22800938,-111.4809943,"Fremont","Idaho"
44.06482372,-116.398376,"Gem","Idaho"
42.96927962,-114.8108306,"Gooding","Idaho"
45.84721541,-115.4634436,"Idaho","Idaho"
43.82078483,-112.3131749,"Jefferson","Idaho"
42.68891267,-114.2655033,"Jerome","Idaho"
47.67282258,-116.7020872,"Kootenai","Idaho"
46.81587887,-116.7113698,"Latah","Idaho"
44.9438088,-113.9309747,"Lemhi","Idaho"
46.23315327,-116.434146,"Lewis","Idaho"
43.0012336,-114.1358773,"Lincoln","Idaho"
43.78141028,-111.6538474,"Madison","Idaho"
42.85518524,-113.6357257,"Minidoka","Idaho"
46.32638236,-116.7500975,"Nez Perce","Idaho"
42.1949428,-112.5407838,"Oneida","Idaho"
0,0,"Out of ID","Idaho"
42.58016894,-116.1693871,"Owyhee","Idaho"
44.00545243,-116.7647695,"Payette","Idaho"
42.69254894,-112.8395742,"Power","Idaho"
47.35364087,-115.8916749,"Shoshone","Idaho"
43.75303583,-111.2056773,"Teton","Idaho"
42.35440512,-114.6685381,"Twin Falls","Idaho"
0,0,"Unassigned","Idaho"
44.76728382,-115.5676773,"Valley","Idaho"
44.45275475,-116.7847688,"Washington","Idaho"
39.98815591,-91.18786813,"Adams","Illinois"
37.18049267,-89.32910838,"Alexander","Illinois"
38.88829622,-89.43534887,"Bond","Illinois"
42.32359279,-88.82345779,"Boone","Illinois"
39.96209138,-90.75068024,"Brown","Illinois"
41.40385234,-89.5283051,"Bureau","Illinois"
39.16840183,-90.66330078,"Calhoun","Illinois"
42.06823429,-89.93395545,"Carroll","Illinois"
39.96991073,-90.24734436,"Cass","Illinois"
40.13919438,-88.20046615,"Champaign","Illinois"
39.54581621,-89.27780482,"Christian","Illinois"
39.33425789,-87.78705622,"Clark","Illinois"
38.75388572,-88.48914513,"Clay","Illinois"
38.60704876,-89.42385254,"Clinton","Illinois"
39.51949084,-88.22358557,"Coles","Illinois"
41.84144849,-87.81658794,"Cook","Illinois"
39.0032229,-87.75954624,"Crawford","Illinois"
39.27432424,-88.2401158,"Cumberland","Illinois"
40.17514519,-88.90959682,"De Witt","Illinois"
41.89373302,-88.76958483,"DeKalb","Illinois"
39.76768052,-88.21854195,"Douglas","Illinois"
41.85116968,-88.08642662,"DuPage","Illinois"
39.6809186,-87.74759563,"Edgar","Illinois"
38.41353228,-88.05720863,"Edwards","Illinois"
39.05935711,-88.58969584,"Effingham","Illinois"
39.00072038,-89.02452658,"Fayette","Illinois"
40.59706922,-88.22350769,"Ford","Illinois"
37.99189086,-88.92567818,"Franklin","Illinois"
40.47289135,-90.20862357,"Fulton","Illinois"
37.76430935,-88.22953869,"Gallatin","Illinois"
39.35907414,-90.388865,"Greene","Illinois"
41.28569601,-88.41905692,"Grundy","Illinois"
38.08163641,-88.53883373,"Hamilton","Illinois"
40.40423981,-91.16313899,"Hancock","Illinois"
37.51810645,-88.26873022,"Hardin","Illinois"
40.81908672,-90.92491462,"Henderson","Illinois"
41.3533994,-90.13296166,"Henry","Illinois"
40.74717633,-87.82466784,"Iroquois","Illinois"
37.78595185,-89.38232563,"Jackson","Illinois"
39.01054275,-88.15437049,"Jasper","Illinois"
38.29980057,-88.9240025,"Jefferson","Illinois"
39.08869046,-90.35393073,"Jersey","Illinois"
42.36542373,-90.21094405,"Jo Daviess","Illinois"
37.45939802,-88.88165419,"Johnson","Illinois"
41.93842729,-88.42861412,"Kane","Illinois"
41.13746989,-87.86205334,"Kankakee","Illinois"
41.59081014,-88.42869583,"Kendall","Illinois"
40.93148779,-90.2133034,"Knox","Illinois"
41.3442613,-88.88633881,"LaSalle","Illinois"
42.3224907,-88.00367925,"Lake","Illinois"
38.71987914,-87.72884035,"Lawrence","Illinois"
41.74583951,-89.29977132,"Lee","Illinois"
40.89188292,-88.55784752,"Livingston","Illinois"
40.12581572,-89.36638784,"Logan","Illinois"
39.86064913,-88.96342505,"Macon","Illinois"
39.26119767,-89.92424028,"Macoupin","Illinois"
38.83042506,-89.90422563,"Madison","Illinois"
38.64963204,-88.91899208,"Marion","Illinois"
41.0327901,-89.34510444,"Marshall","Illinois"
40.23917274,-89.91824452,"Mason","Illinois"
37.22078441,-88.71036614,"Massac","Illinois"
40.45674722,-90.67775541,"McDonough","Illinois"
42.32451172,-88.45248227,"McHenry","Illinois"
40.48996987,-88.84621113,"McLean","Illinois"
40.02742725,-89.80246001,"Menard","Illinois"
41.20596782,-90.74290052,"Mercer","Illinois"
38.27594376,-90.17761038,"Monroe","Illinois"
39.23198845,-89.47809254,"Montgomery","Illinois"
39.71654544,-90.20255104,"Morgan","Illinois"
39.64187451,-88.62099969,"Moultrie","Illinois"
42.04165196,-89.32184679,"Ogle","Illinois"
0,0,"Out of IL","Illinois"
40.78702156,-89.76078901,"Peoria","Illinois"
38.08510853,-89.36856219,"Perry","Illinois"
40.01360584,-88.59319339,"Piatt","Illinois"
39.62265059,-90.8877017,"Pike","Illinois"
37.41391284,-88.56152109,"Pope","Illinois"
37.22631423,-89.13085001,"Pulaski","Illinois"
41.2013541,-89.2869272,"Putnam","Illinois"
38.05095369,-89.82512254,"Randolph","Illinois"
38.71240969,-88.08475366,"Richland","Illinois"
41.46613806,-90.57042164,"Rock Island","Illinois"
37.75332999,-88.54119706,"Saline","Illinois"
39.75836914,-89.65872023,"Sangamon","Illinois"
40.1571798,-90.61114163,"Schuyler","Illinois"
39.6429169,-90.47814431,"Scott","Illinois"
39.39133527,-88.80611122,"Shelby","Illinois"
38.46996033,-89.93063427,"St. Clair","Illinois"
41.09309773,-89.79745866,"Stark","Illinois"
42.35129217,-89.662598,"Stephenson","Illinois"
40.50716185,-89.51404662,"Tazewell","Illinois"
0,0,"Unassigned","Illinois"
37.47119609,-89.25548938,"Union","Illinois"
40.18417171,-87.73384359,"Vermilion","Illinois"
38.44272901,-87.84922065,"Wabash","Illinois"
40.84925021,-90.6147432,"Warren","Illinois"
38.35309213,-89.40982703,"Washington","Illinois"
38.42955355,-88.42586459,"Wayne","Illinois"
38.08706198,-88.17657461,"White","Illinois"
41.75509713,-89.91556058,"Whiteside","Illinois"
41.44619267,-87.97862712,"Will","Illinois"
37.73033511,-88.92994027,"Williamson","Illinois"
42.33641854,-89.16085327,"Winnebago","Illinois"
40.78579374,-89.20973757,"Woodford","Illinois"
40.7457653,-84.93671406,"Adams","Indiana"
41.09194313,-85.06800636,"Allen","Indiana"
39.20744865,-85.89558181,"Bartholomew","Indiana"
40.60626947,-87.31093999,"Benton","Indiana"
40.47388153,-85.32499702,"Blackford","Indiana"
40.0509304,-86.46841646,"Boone","Indiana"
39.19605589,-86.22868909,"Brown","Indiana"
40.5807832,-86.56198812,"Carroll","Indiana"
40.76135835,-86.34830753,"Cass","Indiana"
38.48015445,-85.70510334,"Clark","Indiana"
39.39561833,-87.11723506,"Clay","Indiana"
40.30319754,-86.47277257,"Clinton","Indiana"
38.28814402,-86.44518825,"Crawford","Indiana"
38.70186039,-87.07185406,"Daviess","Indiana"
41.39804622,-84.99906934,"DeKalb","Indiana"
39.14647946,-84.97333539,"Dearborn","Indiana"
39.30712658,-85.50087166,"Decatur","Indiana"
40.22787247,-85.39732772,"Delaware","Indiana"
38.36597551,-86.8792417,"Dubois","Indiana"
41.59761169,-85.85875695,"Elkhart","Indiana"
39.63684962,-85.17797541,"Fayette","Indiana"
38.32117957,-85.90385377,"Floyd","Indiana"
40.12361933,-87.24217689,"Fountain","Indiana"
39.4142482,-85.06062647,"Franklin","Indiana"
41.0469907,-86.26252745,"Fulton","Indiana"
38.30393723,-87.58054938,"Gibson","Indiana"
40.51587228,-85.65468702,"Grant","Indiana"
39.03630547,-86.96223202,"Greene","Indiana"
40.07306535,-86.05244729,"Hamilton","Indiana"
39.82304555,-85.77566351,"Hancock","Indiana"
38.19467379,-86.10948271,"Harrison","Indiana"
39.76719009,-86.51037283,"Hendricks","Indiana"
39.93029017,-85.39625719,"Henry","Indiana"
40.48527731,-86.11351892,"Howard","Indiana"
40.82907273,-85.48822092,"Huntington","Indiana"
38.9091582,-86.03851889,"Jackson","Indiana"
41.02078733,-87.11553319,"Jasper","Indiana"
40.43781032,-85.00576229,"Jay","Indiana"
38.78576239,-85.43633383,"Jefferson","Indiana"
38.99588883,-85.62710784,"Jennings","Indiana"
39.48994426,-86.10149107,"Johnson","Indiana"
38.68861576,-87.4194665,"Knox","Indiana"
41.24521668,-85.86312322,"Kosciusko","Indiana"
41.64232188,-85.42674232,"LaGrange","Indiana"
41.54366008,-86.74072188,"LaPorte","Indiana"
41.41874274,-87.38277575,"Lake","Indiana"
38.84112637,-86.48361629,"Lawrence","Indiana"
40.16143691,-85.71964711,"Madison","Indiana"
39.78163624,-86.13826325,"Marion","Indiana"
41.32467367,-86.26185087,"Marshall","Indiana"
38.7099921,-86.80373186,"Martin","Indiana"
40.76940965,-86.04525048,"Miami","Indiana"
39.16130004,-86.52414358,"Monroe","Indiana"
40.04034823,-86.89335024,"Montgomery","Indiana"
39.47899078,-86.44573375,"Morgan","Indiana"
40.95610449,-87.39635768,"Newton","Indiana"
41.39672484,-85.41966713,"Noble","Indiana"
38.955305,-84.96515993,"Ohio","Indiana"
38.5411892,-86.49523093,"Orange","Indiana"
0,0,"Out of IN","Indiana"
39.31145587,-86.83900724,"Owen","Indiana"
39.77202286,-87.20375833,"Parke","Indiana"
38.07809328,-86.63741946,"Perry","Indiana"
38.40112197,-87.23574907,"Pike","Indiana"
41.45986947,-87.06848888,"Porter","Indiana"
38.02097333,-87.86480429,"Posey","Indiana"
41.04166107,-86.69890683,"Pulaski","Indiana"
39.66437981,-86.84517605,"Putnam","Indiana"
40.15734772,-85.01139319,"Randolph","Indiana"
39.10235626,-85.26212744,"Ripley","Indiana"
39.62002287,-85.4655599,"Rush","Indiana"
38.68672078,-85.74627859,"Scott","Indiana"
39.52305623,-85.7915857,"Shelby","Indiana"
38.01519732,-87.0079644,"Spencer","Indiana"
41.61756781,-86.29040834,"St. Joseph","Indiana"
41.27890281,-86.64686895,"Starke","Indiana"
41.64423868,-85.00101094,"Steuben","Indiana"
39.08952258,-87.41414469,"Sullivan","Indiana"
38.82767338,-85.03022429,"Switzerland","Indiana"
40.38872739,-86.89413959,"Tippecanoe","Indiana"
40.31123252,-86.05234925,"Tipton","Indiana"
0,0,"Unassigned","Indiana"
39.62550777,-84.92497066,"Union","Indiana"
38.02658833,-87.58763124,"Vanderburgh","Indiana"
39.8523352,-87.46160542,"Vermillion","Indiana"
39.42944561,-87.39169027,"Vigo","Indiana"
40.84704239,-85.79328272,"Wabash","Indiana"
40.34728141,-87.35602659,"Warren","Indiana"
38.08922676,-87.2716085,"Warrick","Indiana"
38.60219804,-86.1049363,"Washington","Indiana"
39.8633444,-85.01044989,"Wayne","Indiana"
40.72934187,-85.22132966,"Wells","Indiana"
40.74911165,-86.86492015,"White","Indiana"
41.13863784,-85.50791236,"Whitley","Indiana"
41.33075609,-94.47105874,"Adair","Iowa"
41.02903567,-94.69932645,"Adams","Iowa"
43.28383218,-91.37860922,"Allamakee","Iowa"
40.74324454,-92.86865906,"Appanoose","Iowa"
41.6844628,-94.90581859,"Audubon","Iowa"
42.08011739,-92.06463573,"Benton","Iowa"
42.4704581,-92.30524729,"Black Hawk","Iowa"
42.03657094,-93.9313999,"Boone","Iowa"
42.77461496,-92.31795937,"Bremer","Iowa"
42.4709188,-91.83510825,"Buchanan","Iowa"
42.73545875,-95.15100162,"Buena Vista","Iowa"
42.73172833,-92.79015971,"Butler","Iowa"
42.38521079,-94.64046046,"Calhoun","Iowa"
42.03617207,-94.86032705,"Carroll","Iowa"
41.33149454,-94.92792482,"Cass","Iowa"
41.77233777,-91.13246684,"Cedar","Iowa"
43.08177563,-93.2612239,"Cerro Gordo","Iowa"
42.73538914,-95.62389402,"Cherokee","Iowa"
43.06001295,-92.31773347,"Chickasaw","Iowa"
41.02868181,-93.78499767,"Clarke","Iowa"
43.08247182,-95.15096481,"Clay","Iowa"
42.84443388,-91.34133693,"Clayton","Iowa"
41.89981633,-90.53275096,"Clinton","Iowa"
42.03718237,-95.3819718,"Crawford","Iowa"
41.68560356,-94.04127625,"Dallas","Iowa"
40.74773536,-92.41005468,"Davis","Iowa"
40.73742757,-93.78645949,"Decatur","Iowa"
42.47104597,-91.3664492,"Delaware","Iowa"
40.92012606,-91.18326592,"Des Moines","Iowa"
43.37787725,-95.1510206,"Dickinson","Iowa"
42.46815349,-90.88181925,"Dubuque","Iowa"
43.37782951,-94.67858943,"Emmet","Iowa"
42.86271799,-91.8441231,"Fayette","Iowa"
43.0600053,-92.78940097,"Floyd","Iowa"
42.73270384,-93.26256925,"Franklin","Iowa"
40.7454272,-95.60129045,"Fremont","Iowa"
42.03614551,-94.39658081,"Greene","Iowa"
42.40183723,-92.78829551,"Grundy","Iowa"
41.68378965,-94.50111014,"Guthrie","Iowa"
42.38382428,-93.70197703,"Hamilton","Iowa"
43.08178477,-93.73454884,"Hancock","Iowa"
42.38353877,-93.23654611,"Hardin","Iowa"
41.68330137,-95.81558439,"Harrison","Iowa"
40.98767962,-91.54436349,"Henry","Iowa"
43.35671042,-92.31702714,"Howard","Iowa"
42.7764426,-94.20722537,"Humboldt","Iowa"
42.38696136,-95.51355387,"Ida","Iowa"
41.68630265,-92.0643373,"Iowa","Iowa"
42.17178824,-90.57354837,"Jackson","Iowa"
41.68576082,-93.05567785,"Jasper","Iowa"
41.03192394,-91.94849466,"Jefferson","Iowa"
41.67169354,-91.58754744,"Johnson","Iowa"
42.12118609,-91.13139641,"Jones","Iowa"
41.33649833,-92.1785067,"Keokuk","Iowa"
43.20405458,-94.20691791,"Kossuth","Iowa"
40.64181461,-91.48183025,"Lee","Iowa"
42.07923082,-91.59809485,"Linn","Iowa"
41.21842119,-91.26102611,"Louisa","Iowa"
41.02958964,-93.32780803,"Lucas","Iowa"
43.38107862,-96.20926845,"Lyon","Iowa"
41.33081904,-94.01554631,"Madison","Iowa"
41.33521503,-92.64083907,"Mahaska","Iowa"
41.33445101,-93.09934783,"Marion","Iowa"
42.03586837,-92.9990819,"Marshall","Iowa"
41.03299766,-95.61920963,"Mills","Iowa"
43.35638371,-92.78887719,"Mitchell","Iowa"
42.05220391,-95.95743843,"Monona","Iowa"
41.02988815,-92.8690667,"Monroe","Iowa"
41.03018714,-95.15642896,"Montgomery","Iowa"
41.48370744,-91.1121697,"Muscatine","Iowa"
43.08310673,-95.62474482,"O'Brien","Iowa"
43.37824276,-95.62422844,"Osceola","Iowa"
0,0,"Out of IA","Iowa"
40.7393172,-95.1497813,"Page","Iowa"
43.08193849,-94.67824621,"Palo Alto","Iowa"
42.737633,-96.21366621,"Plymouth","Iowa"
42.73420133,-94.67862564,"Pocahontas","Iowa"
41.68679484,-93.57767461,"Polk","Iowa"
41.33640314,-95.53907776,"Pottawattamie","Iowa"
41.68625425,-92.53155731,"Poweshiek","Iowa"
40.73518949,-94.24368535,"Ringgold","Iowa"
42.38624071,-95.10547892,"Sac","Iowa"
41.63935978,-90.61959493,"Scott","Iowa"
41.6850066,-95.31015553,"Shelby","Iowa"
43.08221074,-96.1767568,"Sioux","Iowa"
42.03621213,-93.46499005,"Story","Iowa"
42.07991767,-92.53266945,"Tama","Iowa"
40.73710579,-94.69778563,"Taylor","Iowa"
0,0,"Unassigned","Iowa"
41.0277278,-94.24234847,"Union","Iowa"
40.75326764,-91.95017958,"Van Buren","Iowa"
41.03064984,-92.40954728,"Wapello","Iowa"
41.33559454,-93.56007641,"Warren","Iowa"
41.33577126,-91.71725711,"Washington","Iowa"
40.73969028,-93.32752197,"Wayne","Iowa"
42.42853483,-94.17987389,"Webster","Iowa"
43.37751174,-93.73407298,"Winnebago","Iowa"
43.29094334,-91.84422722,"Winneshiek","Iowa"
42.38979414,-96.0459439,"Woodbury","Iowa"
43.37750768,-93.26087602,"Worth","Iowa"
42.73305373,-93.73515113,"Wright","Iowa"
37.88582951,-95.30030847,"Allen","Kansas"
38.21413251,-95.29272815,"Anderson","Kansas"
39.53185661,-95.30870026,"Atchison","Kansas"
37.2288586,-98.68460053,"Barber","Kansas"
38.47889676,-98.75636726,"Barton","Kansas"
37.85508555,-94.84865997,"Bourbon","Kansas"
39.82652589,-95.56421698,"Brown","Kansas"
37.78134351,-96.83878537,"Butler","Kansas"
38.30292938,-96.59563862,"Chase","Kansas"
37.14994405,-96.2454192,"Chautauqua","Kansas"
37.16928494,-94.8462897,"Cherokee","Kansas"
39.78580976,-101.7318201,"Cheyenne","Kansas"
37.23577007,-99.81883015,"Clark","Kansas"
39.34948772,-97.16518128,"Clay","Kansas"
39.48028352,-97.64925343,"Cloud","Kansas"
38.2365018,-95.73379515,"Coffey","Kansas"
37.1911452,-99.27113247,"Comanche","Kansas"
37.23781842,-96.83776647,"Cowley","Kansas"
37.50675523,-94.85245778,"Crawford","Kansas"
39.78468441,-100.4594081,"Decatur","Kansas"
38.86600962,-97.15532383,"Dickinson","Kansas"
39.79067154,-95.14056866,"Doniphan","Kansas"
38.88503636,-95.2925121,"Douglas","Kansas"
37.88735543,-99.31263309,"Edwards","Kansas"
37.45338105,-96.24369667,"Elk","Kansas"
38.91458712,-99.31751551,"Ellis","Kansas"
38.69677695,-98.20462799,"Ellsworth","Kansas"
38.04340344,-100.7381938,"Finney","Kansas"
37.69200114,-99.88825298,"Ford","Kansas"
38.56443815,-95.28644341,"Franklin","Kansas"
38.99871131,-96.7577178,"Geary","Kansas"
38.91588178,-100.4829321,"Gove","Kansas"
39.34987223,-99.88332493,"Graham","Kansas"
37.56227336,-101.3079758,"Grant","Kansas"
37.73836671,-100.4369088,"Gray","Kansas"
38.4808095,-101.8061079,"Greeley","Kansas"
37.8774388,-96.23250453,"Greenwood","Kansas"
37.99978709,-101.7921066,"Hamilton","Kansas"
37.19175361,-98.07578384,"Harper","Kansas"
38.04293782,-97.42747573,"Harvey","Kansas"
37.5620394,-100.8710738,"Haskell","Kansas"
38.08780079,-99.89829881,"Hodgeman","Kansas"
39.41673394,-95.79356799,"Jackson","Kansas"
39.2347941,-95.38289232,"Jefferson","Kansas"
39.78470589,-98.21820662,"Jewell","Kansas"
38.88548175,-94.82250877,"Johnson","Kansas"
38.00017981,-101.321681,"Kearny","Kansas"
37.55909527,-98.13638678,"Kingman","Kansas"
37.55848695,-99.2856537,"Kiowa","Kansas"
37.19113093,-95.29849679,"Labette","Kansas"
38.48119447,-100.4660754,"Lane","Kansas"
39.20183497,-95.03620809,"Leavenworth","Kansas"
39.04549684,-98.20756994,"Lincoln","Kansas"
38.21267844,-94.84254089,"Linn","Kansas"
38.91735806,-101.148475,"Logan","Kansas"
38.45576156,-96.15275715,"Lyon","Kansas"
38.35855394,-97.0985251,"Marion","Kansas"
39.78359669,-96.52278974,"Marshall","Kansas"
38.39184858,-97.64769869,"McPherson","Kansas"
37.23859987,-100.364831,"Meade","Kansas"
38.56383358,-94.83832189,"Miami","Kansas"
39.39331582,-98.20906732,"Mitchell","Kansas"
37.19236568,-95.74329258,"Montgomery","Kansas"
38.68827511,-96.65128437,"Morris","Kansas"
37.19141121,-101.7992519,"Morton","Kansas"
39.78345387,-96.01392079,"Nemaha","Kansas"
37.55862897,-95.30670046,"Neosho","Kansas"
38.47974157,-99.91547333,"Ness","Kansas"
39.78443827,-99.90286639,"Norton","Kansas"
38.65235984,-95.72707998,"Osage","Kansas"
39.3503437,-98.76753828,"Osborne","Kansas"
39.13237408,-97.65020313,"Ottawa","Kansas"
0,0,"Out of KS","Kansas"
38.18108732,-99.23692334,"Pawnee","Kansas"
39.78465501,-99.34668865,"Phillips","Kansas"
39.37925655,-96.34564657,"Pottawatomie","Kansas"
37.64780729,-98.73922153,"Pratt","Kansas"
39.78525843,-101.0761617,"Rawlins","Kansas"
37.95230263,-98.08607292,"Reno","Kansas"
39.82799632,-97.65036709,"Republic","Kansas"
38.34616184,-98.19992118,"Rice","Kansas"
39.28935726,-96.73420026,"Riley","Kansas"
39.35022773,-99.32484567,"Rooks","Kansas"
38.52275276,-99.30863983,"Rush","Kansas"
38.91462787,-98.76254297,"Russell","Kansas"
38.78369175,-97.65185177,"Saline","Kansas"
38.48222076,-100.9066539,"Scott","Kansas"
37.6842718,-97.4608198,"Sedgwick","Kansas"
37.19324632,-100.8507201,"Seward","Kansas"
39.04100763,-95.7557264,"Shawnee","Kansas"
39.35018161,-100.4418259,"Sheridan","Kansas"
39.35147699,-101.7197624,"Sherman","Kansas"
39.78516566,-98.78566062,"Smith","Kansas"
38.03100851,-98.71762001,"Stafford","Kansas"
37.56304714,-101.7843534,"Stanton","Kansas"
37.1923008,-101.3118967,"Stevens","Kansas"
37.23682549,-97.47721621,"Sumner","Kansas"
39.35107575,-101.0553705,"Thomas","Kansas"
38.91467218,-99.87284448,"Trego","Kansas"
0,0,"Unassigned","Kansas"
38.95471985,-96.20350509,"Wabaunsee","Kansas"
38.91686134,-101.7638876,"Wallace","Kansas"
39.78420784,-97.0875323,"Washington","Kansas"
38.48178252,-101.3471509,"Wichita","Kansas"
37.55937174,-95.74323255,"Wilson","Kansas"
37.8865336,-95.74006277,"Woodson","Kansas"
39.11727348,-94.76378225,"Wyandotte","Kansas"
37.10459774,-85.28129668,"Adair","Kentucky"
36.75197631,-86.19457544,"Allen","Kentucky"
38.00671029,-84.99171713,"Anderson","Kentucky"
37.05842757,-88.99427697,"Ballard","Kentucky"
36.96469836,-85.93338945,"Barren","Kentucky"
38.14735938,-83.74588932,"Bath","Kentucky"
36.73355174,-83.67766671,"Bell","Kentucky"
38.97065142,-84.72615357,"Boone","Kentucky"
38.2054607,-84.21827874,"Bourbon","Kentucky"
38.36176608,-82.68652187,"Boyd","Kentucky"
37.62680923,-84.8633779,"Boyle","Kentucky"
38.69158994,-84.08532444,"Bracken","Kentucky"
37.52333168,-83.31959161,"Breathitt","Kentucky"
37.77377239,-86.42885017,"Breckinridge","Kentucky"
37.97162523,-85.68955617,"Bullitt","Kentucky"
37.20946153,-86.68748787,"Butler","Kentucky"
37.14749129,-87.86948214,"Caldwell","Kentucky"
36.62093411,-88.2731593,"Calloway","Kentucky"
38.94384345,-84.37875208,"Campbell","Kentucky"
36.85372876,-88.9669222,"Carlisle","Kentucky"
38.66599534,-85.12601074,"Carroll","Kentucky"
38.31690743,-83.05092385,"Carter","Kentucky"
37.32533118,-84.92726209,"Casey","Kentucky"
36.89267803,-87.49055367,"Christian","Kentucky"
37.9689263,-84.14615986,"Clark","Kentucky"
37.16451126,-83.712575,"Clay","Kentucky"
36.72581156,-85.13377529,"Clinton","Kentucky"
37.35839237,-88.0882609,"Crittenden","Kentucky"
36.78926125,-85.39050034,"Cumberland","Kentucky"
37.73028906,-87.0901948,"Daviess","Kentucky"
37.21218923,-86.23955613,"Edmonson","Kentucky"
38.11624059,-83.09771563,"Elliott","Kentucky"
37.69241417,-83.95956369,"Estill","Kentucky"
38.0368225,-84.45576892,"Fayette","Kentucky"
38.36758311,-83.69657514,"Fleming","Kentucky"
37.56213922,-82.74750924,"Floyd","Kentucky"
38.2379395,-84.87962551,"Franklin","Kentucky"
36.55238827,-89.20140068,"Fulton","Kentucky"
38.75398691,-84.8558382,"Gallatin","Kentucky"
37.6388668,-84.53289319,"Garrard","Kentucky"
38.64962758,-84.62415957,"Grant","Kentucky"
36.72292505,-88.65143315,"Graves","Kentucky"
37.46231118,-86.34248968,"Grayson","Kentucky"
37.26484328,-85.5540745,"Green","Kentucky"
38.54332505,-82.9215658,"Greenup","Kentucky"
37.83766422,-86.78280584,"Hancock","Kentucky"
37.6976111,-85.96319251,"Hardin","Kentucky"
36.85699301,-83.21899516,"Harlan","Kentucky"
38.44188174,-84.32869741,"Harrison","Kentucky"
37.29943898,-85.88461055,"Hart","Kentucky"
37.79344553,-87.57392021,"Henderson","Kentucky"
38.44942688,-85.11587507,"Henry","Kentucky"
36.6794808,-88.97875928,"Hickman","Kentucky"
37.30939025,-87.54670406,"Hopkins","Kentucky"
37.41866422,-83.99825483,"Jackson","Kentucky"
38.18664655,-85.65931031,"Jefferson","Kentucky"
37.87119786,-84.58252003,"Jessamine","Kentucky"
37.85106355,-82.8264322,"Johnson","Kentucky"
38.93950319,-84.53241199,"Kenton","Kentucky"
37.35388197,-82.94981134,"Knott","Kentucky"
36.89225732,-83.85403396,"Knox","Kentucky"
37.54567114,-85.70138352,"Larue","Kentucky"
37.10975748,-84.11321779,"Laurel","Kentucky"
38.07136018,-82.72882223,"Lawrence","Kentucky"
37.59645942,-83.71513901,"Lee","Kentucky"
37.09246661,-83.37999606,"Leslie","Kentucky"
37.12306748,-82.85346474,"Letcher","Kentucky"
38.53184419,-83.37735618,"Lewis","Kentucky"
37.45475628,-84.6565327,"Lincoln","Kentucky"
37.21137452,-88.34797529,"Livingston","Kentucky"
36.85949479,-86.877635,"Logan","Kentucky"
37.02080035,-88.07886257,"Lyon","Kentucky"
37.71659336,-84.27220275,"Madison","Kentucky"
37.70820545,-83.0657714,"Magoffin","Kentucky"
37.55218078,-85.26898542,"Marion","Kentucky"
36.8800707,-88.32803576,"Marshall","Kentucky"
37.79990579,-82.51247478,"Martin","Kentucky"
38.59471935,-83.82151043,"Mason","Kentucky"
37.05350953,-88.70445755,"McCracken","Kentucky"
36.73874143,-84.48102924,"McCreary","Kentucky"
37.5301951,-87.26803443,"McLean","Kentucky"
37.96163597,-86.21028219,"Meade","Kentucky"
37.94090733,-83.59985712,"Menifee","Kentucky"
37.81474237,-84.87488475,"Mercer","Kentucky"
36.99459295,-85.63123699,"Metcalfe","Kentucky"
36.71225341,-85.71596443,"Monroe","Kentucky"
38.03253032,-83.9145241,"Montgomery","Kentucky"
37.92465657,-83.25558245,"Morgan","Kentucky"
37.21425819,-87.14632053,"Muhlenberg","Kentucky"
37.80335779,-85.4657193,"Nelson","Kentucky"
38.33342292,-84.01889177,"Nicholas","Kentucky"
37.47751843,-86.85368087,"Ohio","Kentucky"
38.39791089,-85.448222,"Oldham","Kentucky"
0,0,"Out of KY","Kentucky"
38.51679143,-84.82404619,"Owen","Kentucky"
37.42823949,-83.68811419,"Owsley","Kentucky"
